,Unnamed: 0,Title,Article,Headline,Title_URL,Image,Facebook_likes,Facebook_comments,Facebook_shares,Comment_replies,results
1747,704,BuzzFeed Politics,"Despite the legal setback, ICE officers were told to remain focused on immigrants who pose national security or other public safety threats, along with people who arrived in the US after Nov. 1.",ICE Says It Will Continue To Focus Enforcement Only On Certain Immigrants Despite A Judge’s Order,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162636844_10160504415781336_3023164148619716339_o.jpg?_nc_cat=1&ccb=1-3&_nc_sid=730e14&_nc_ohc=e-HWVwYDpAIAX88jI8q&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=45099f7a907ed64107ba96e7bc459078&oe=607FA239,49000.0,4400.0,10000.0,0,'REAL'
1749,706,BuzzFeed Politics,One analyst said the policy blocked thousands of people from legally immigrating to the US.,A Policy That Used The Coronavirus Pandemic To Limit Immigration Was Reversed,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/163287698_10160504953941336_3690669375638732990_n.png?_nc_cat=107&ccb=1-3&_nc_sid=730e14&_nc_ohc=wYVs2oWrCTYAX-0Zv7o&_nc_ht=scontent-sjc3-1.xx&oh=c58ee4bc1900385931bd8756b7414559&oe=607F14DF,10000.0,3000.0,913.0,0,'REAL'
1751,708,BuzzFeed Politics,The people in charge of securing the Capitol on Jan. 6 pointed blame elsewhere as senators pressed them Tuesday on how a violent mob got inside the building.,Capitol Security Chiefs Said The Jan. 6 Insurrection Was “Unforeseeable” Despite It Being Planned Online In Plain Sight,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHqm2qNHhg9i6jm&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fcoronavirus_vaccine_rollout_AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFeUheqoX1ExGZe,759.0,500.0,107.0,0,'REAL'
1753,710,BuzzFeed Politics,Garland faced questions from the Senate Judiciary Committee Monday as part of his confirmation process to take over the Justice Department.,"Merrick Garland Pledged To Investigate The Capitol Insurrection From The Rioters On ""Up"" As Attorney General",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGxVfzZObHgiq91&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FCORONAVIRUS_COUPLE_DIES_AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGXP7LoREeSmnVR,3300.0,756.0,179.0,0,'REAL'
1756,713,BuzzFeed Politics,Facebook’s rules to combat misinformation and hate speech are subject to the whims and political considerations of its CEO and his policy team leader.,“Mark Changed The Rules”: How Facebook Went Easy On Alex Jones And Other Right-Wing Figures,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFaPCVIQWLgpnRP&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2F222222THUMB-SPLIT-BIDEN-TRUMP-1140p.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHeRCRoMZdVvP4P,6600.0,2700.0,525.0,0,'REAL'
1763,720,BuzzFeed Politics,"With no space to hold the families in US facilities, and Mexico refusing to take them back, they’ve started to be released in Texas border cities.",Biden Said He’s Negotiating With Mexico To Take Back More Families From Overcrowded Border Stations,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHdWzCeo71jEJDQ&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2FPolice-Siren-iStock-3.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQENG4VNzIl2XuAh,1600.0,1200.0,308.0,0,'REAL'
1764,721,BuzzFeed Politics,"In his first White House press conference, Biden suggested he could support drastic change to how the Senate works.",Biden’s Says The Filibuster Is A Jim Crow Relic,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGllNexJrKP3Ne7&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21080732926114.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFvrYEr3wjLBTVV,1500.0,630.0,141.0,0,'REAL'
1766,723,BuzzFeed Politics,"A new report identified more than 200 militia pages and groups on Facebook as of March 18, more than two months after the insurrection at the Capitol.","Hundreds Of Far-Right Militias Are Still Organizing, Recruiting, And Promoting Violence On Facebook",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHgojO4uvTokNmR&w=500&h=261&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMTMyNjEwMTcwNTg2Mzk1OjE1ODUzNDk0NTQ%3D&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHQzDeS2g638tZD,6100.0,424.0,387.0,0,'REAL'
1772,729,BuzzFeed Politics,"Ten people, including one police officer, were killed in a mass shooting in Boulder, Colorado, on Monday.",Powerful Scenes From The Colorado Shooting That Left 10 Dead,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE5AqRNpDvB-irG&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fimage-6.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEm-VZ8FekovI7T,68000.0,43000.0,15000.0,0,'REAL'
1774,731,BuzzFeed Politics,The case hasn’t revealed concrete information so far about how Sicknick died,One Of The Men Charged With Assaulting Capitol Police Officer Brian Sicknick Will Stay In Jail,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE_mIRiGb3M_dxx&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fezgif.com-gif-maker__9_.gif&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQF_ILu1xO12Ujmz,1400.0,716.0,209.0,0,'REAL'
1775,732,BuzzFeed Politics,"“Too often women’s athletics is not supported or valued similarly as men’s. The NCAA should not act in a manner that reinforces these inequities,” said Sen. Tina Smith.",A Senator Wants Investigation Of The NCAA’s Different Treatment Of Women’s Teams In March Madness,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p960x960/163418867_10160503384006336_4193385981866372032_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=730e14&_nc_ohc=Cp6XEJBw2akAX-qXHH9&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=384f4d59337fdaccc5aa652e3621fdfb&oe=607E6D40,6600.0,965.0,683.0,0,'REAL'
1777,734,BuzzFeed Politics,"“For the last year, we've had people in positions of incredible power scapegoating Asian Americans,"" Vice President Kamala Harris said in Atlanta.",Joe Biden And Kamala Harris Condemned How Asian Americans Have Been “Scapegoated” After The Shooting In Atlanta,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFagUUMKZ9h6bZu&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Fb0a03de9-9dde-47d2-94e5-59e912ac8844%2F172314b6-9da1-442f-a8c4-83810b77e91d%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGwRfR-WaaVPo6s,72000.0,17000.0,14000.0,0,'REAL'
1779,736,BuzzFeed Politics,"""The NRA kind of walks around like they own Congress,"" said Sen. Tim Kaine. ""Rather than wait for a comprehensive bill, why not do something?""",Democrats Are Willing To Go Small If It Means Passing The First Gun Control Bill In Decades,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGNp6CNQyzVAhdu&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2Fmask-mandates_experts-react.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGj9GRtPYUb5Nsi,4800.0,1400.0,233.0,0,'REAL'
1783,740,BuzzFeed Politics,“What we’ve seen over the decades with the Capitol Police is that they’re the least accountable security force in the country.”,The Capitol Police Released Its Annual Public Report. It’s One Page Long.,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFbg_H0sTD_pcDP&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F854081161001%2F2aef8905-407a-4318-81c6-50f8062684fa%2F68000ce3-a0ea-46df-b358-8fcd825045ef%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHBR39Awdw5TwA-,91000.0,41000.0,30000.0,0,'REAL'
1787,744,BuzzFeed Politics,"Roughly 800 people entered the Capitol on Jan. 6, but few were arrested on the spot.",Hundreds Of People Who Joined The Capitol Riot May Never Face Charges,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQE7Pl4x_6Jt3MCI&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F08%2Fec07e612-cotton.jpg&cfs=1&sx=0&sy=17&sw=1280&sh=668&ext=jpg&ccb=3-4&_nc_hash=AQF1clZHChyvY_wp,2900.0,833.0,289.0,0,'REAL'
1793,750,BuzzFeed Politics,"In a Thursday presentation, Facebook executives told employees the company isn’t to blame for social division in the country. One researcher said some polarization can be a good thing, citing the civil rights movement.",Facebook Execs Told Employees It Isn’t A “Root Cause” Of Polarization In The US,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162705843_10160501658201336_235961761709523229_n.png?_nc_cat=105&ccb=1-3&_nc_sid=730e14&_nc_ohc=lmoIb3SJ4DwAX8s-XH8&_nc_ht=scontent-sjc3-1.xx&oh=27a60417c46882066c1dcbc0f5b6a546&oe=60809660,1700.0,586.0,169.0,0,'REAL'
1796,753,BuzzFeed Politics,The New York governor questioned the motives of the women accusing him of harassment in a conference call Friday.,Andrew Cuomo Refuses To Resign As More Women Accused Him Of Sexual Harassment,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHmNbdQ8DGxvPPJ&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fpolice-officers.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH_6Qdx_D2DKOks,7200.0,553.0,674.0,0,'REAL'
1800,757,BuzzFeed Politics,"Supporters say they’re “defending women’s sports,” but opponents — including hundreds of college athletes — say it’s simply discrimination.",Mississippi Is Banning Trans Girls And Women From School Sports,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF_pHzfb0D7Tjiq&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F01%2Fpolice-lights-.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQH8GomkORb4zq-i,971.0,589.0,118.0,0,'REAL'
1803,760,BuzzFeed Politics,"Joe Biden's announcement, part of a national address, will shift the responsibility for the pandemic response to the federal government.",White House: All US Adults Will Be Eligible For A COVID-19 Vaccine By May,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQFp6K_8u0hg_XM8&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fistock_000075839869_large.jpg&cfs=1&sx=0&sy=151&sw=2716&sh=1418&ext=jpg&ccb=3-4&_nc_hash=AQG2mWEoJWaYAML8,619.0,187.0,164.0,0,'REAL'
1805,762,BuzzFeed Politics,Garland has said investigating the Capitol insurrection will be a top priority.,The Senate Confirmed Merrick Garland As The Next Attorney General,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGcrnaERCOz9BCa&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F10%2FBiden-virtual.jpg&cfs=1&sx=0&sy=17&sw=1280&sh=668&ext=jpg&ccb=3-4&_nc_hash=AQGRjVLQGN-Mh_aa,31000.0,15000.0,3000.0,0,'REAL'
1806,763,BuzzFeed Politics,"Checks of $1,400, unemployment benefits, and hundreds of billions of dollars in aid is coming soon. President Biden will sign the bill Friday.",Congress Just Passed Another Round Of COVID Checks And Unemployment Aid,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEzo0WXojVsIDwf&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FSarm-Heslop-8.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFLcIGw12VhyLDG,2500.0,363.0,211.0,0,'REAL'
1808,765,BuzzFeed Politics,"Federico Klein took an oath to defend the Constitution and then “switched sides,” the judge said on Tuesday.",A Judge Ordered A Former Trump Official Charged In The Capitol Insurrection To Stay In Jail,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEwq2zcFk7qjD20&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21077762674181.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGhB6LaVhbIvt86,1100.0,472.0,84.0,0,'REAL'
1814,771,BuzzFeed Politics,"""My wife looked over at me and said she wished we had graduation hats to throw into the air.""","Asylum-Seekers Trump Forced To Wait In Mexico Are Now Arriving In The US: “When The Bus Took Off, We All Cheered”",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQErS0gqeeTn8tQY&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2020%2F04%2FAP20120831223245.jpg&cfs=1&sx=0&sy=0&sw=1080&sh=564&ext=jpg&ccb=3-4&_nc_hash=AQE9CHqBmQNzqVzc,3500.0,1700.0,450.0,0,'REAL'
1815,772,BuzzFeed Politics,The move comes just weeks after ICE instructed officers to target immigrants who pose public safety threats or recently crossed the border.,ICE Is Adding A New Appeals Process For Immigrants Who've Been Detained,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162622913_10160499753091336_8250103626574765172_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=730e14&_nc_ohc=DGJ_PecWv1oAX80x8KZ&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=e3bd3dac32ede7178b18f38cb7d4678b&oe=607F48AE,7500.0,1100.0,936.0,0,'REAL'
1821,778,BuzzFeed Politics,"The DC National Guard Commander said he was not allowed to send troops to the Capitol, in sharp contrast to the George Floyd protests last year when troops were given immediate permission to deploy.","Trump’s Pentagon Blocked Troops From Getting to the Capitol Riots For Hours, The DC National Guard Commander Said",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHIUvjQaNHjjn4R&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FGavin-Newsom-stressed.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHYquVril_wwHbk,5200.0,2000.0,266.0,0,'REAL'
1823,780,BuzzFeed Politics,"Tanden had drawn criticism from Democrats and Republicans in the Senate, dooming her nomination to lead the Office of Management and Budget.",Joe Biden Withdrew His Nomination Of Neera Tanden After Pushback In The Senate,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/p843x403/162574222_10160501044626336_3776872858363535646_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=730e14&_nc_ohc=cz3SmnfRz7YAX961Lbw&_nc_oc=AQnkj0XEpHF28s3MFZd-EAQ_23YqXDBGMrMa0ZZE7Rm3bScICEFy4IaFctWAx41rkaQ&_nc_ht=scontent-sjc3-1.xx&tp=6&oh=20c27b566bce5705b3deb692297667bd&oe=608173D6,18000.0,2600.0,2800.0,0,'REAL'
1825,782,BuzzFeed Politics,"“It is now time to open Texas 100%,” Gov. Greg Abbott said Tuesday.",Texas Is Ending Its Mask Mandate,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162494617_10160500758971336_3166404853238492359_n.png?_nc_cat=102&ccb=1-3&_nc_sid=730e14&_nc_ohc=mlr8OGoWUD0AX-B0k5I&_nc_ht=scontent-sjc3-1.xx&oh=8f2415a443961f73eb35ca0f470b0844&oe=607EB4AC,36000.0,6200.0,10000.0,0,'REAL'
1826,783,BuzzFeed Politics,"Chief Judge Beryl Howell said she likely would have kept alleged Capitol rioter Clayton Mullins behind bars, but the government’s arguments left her hands “tied.”","A Judge Released A Man Charged With Assaulting A Cop At The Capitol, But She Wasn’t Happy About It",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEs0VIqcy03zoG8&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FMarch-Madness-logo.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHEpAR42EOA3Jwi,522.0,371.0,68.0,0,'REAL'
1827,784,BuzzFeed Politics,"“I’m afraid I am going to get killed,” one Haitian immigrant told BuzzFeed News.",US Officials Say Haitian Immigrants May Face Danger In Their Own Country. They’re Deporting Them Anyway.,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/s960x960/162866406_10160500647081336_2148408442229222174_o.jpg?_nc_cat=106&ccb=1-3&_nc_sid=730e14&_nc_ohc=TRKAU3fCHqgAX_mhyWP&_nc_ht=scontent-sjc3-1.xx&tp=7&oh=bd10fe995ba5b3d262de8d108638af97&oe=607E73EB,3000.0,409.0,213.0,0,'REAL'
1832,789,BuzzFeed Politics,BuzzFeed News interviewed more than three dozen people as part of an investigation into allegations that Madison Cawthorn harassed women in college.,“Danger Warning”: Women Say Madison Cawthorn Harassed Them In College,https://www.facebook.com/BuzzFeedPol/,,9700.0,4100.0,6100.0,0,'REAL'
1833,790,BuzzFeed Politics,"Raising the minimum wage is the first Biden policy to get blocked in the Senate, but it won’t be the last.",The $15 Minimum Wage Proposal Just Died In The Senate,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEav0-UiA1LN0dk&w=500&h=261&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2021%2F02%2F0%2F0%2Fnyc-video-grab.jpg%3Fve%3D1%26tl%3D1&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEDvqb5rTEink-6,4500.0,1300.0,559.0,0,'REAL'
1834,791,BuzzFeed Politics,"Despite the legal setback, ICE officers were told to remain focused on immigrants who pose national security or other public safety threats, along with people who arrived in the US after Nov. 1.",ICE Says It Will Continue To Focus Enforcement Only On Certain Immigrants Despite A Judge’s Order,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQF_8tKbls8d5Fdr&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FBikes-Kokomo-Police-Department.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFww3TvMn10n-XS,2200.0,848.0,962.0,0,'REAL'
1836,793,BuzzFeed Politics,One analyst said the policy blocked thousands of people from legally immigrating to the US.,A Policy That Used The Coronavirus Pandemic To Limit Immigration Was Reversed,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGp1YVyMJ9N60NZ&w=500&h=261&url=https%3A%2F%2Fa57.foxnews.com%2Fstatic.foxbusiness.com%2Ffoxbusiness.com%2Fcontent%2Fuploads%2F2020%2F04%2F0%2F0%2Fcows-diary-farm-iStock.jpg%3Fve%3D1%26tl%3D1&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGX-efimlis5ZAi,1300.0,645.0,156.0,0,'REAL'
1838,795,BuzzFeed Politics,The people in charge of securing the Capitol on Jan. 6 pointed blame elsewhere as senators pressed them Tuesday on how a violent mob got inside the building.,Capitol Security Chiefs Said The Jan. 6 Insurrection Was “Unforeseeable” Despite It Being Planned Online In Plain Sight,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEK7U1JiaxK-c4t&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FGettyImages-1231362943.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQHITX_dumUJLh3F,2200.0,957.0,270.0,0,'REAL'
1840,797,BuzzFeed Politics,Garland faced questions from the Senate Judiciary Committee Monday as part of his confirmation process to take over the Justice Department.,"Merrick Garland Pledged To Investigate The Capitol Insurrection From The Rioters On ""Up"" As Attorney General",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQGdA4nMJ30yh5dy&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FAP21078719700094.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGxAk9MiE00vYsM,,,,0,'REAL'
1843,800,BuzzFeed Politics,Facebook’s rules to combat misinformation and hate speech are subject to the whims and political considerations of its CEO and his policy team leader.,“Mark Changed The Rules”: How Facebook Went Easy On Alex Jones And Other Right-Wing Figures,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG86qSScOc8hfuj&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2F0620-texas-separ.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQEq18GhhL6aZCVg,119000.0,23000.0,16000.0,0,'REAL'
1850,807,BuzzFeed Politics,"With no space to hold the families in US facilities, and Mexico refusing to take them back, they’ve started to be released in Texas border cities.",Biden Said He’s Negotiating With Mexico To Take Back More Families From Overcrowded Border Stations,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHbS5czZm2j87qs&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FSLS-Rocket-Nasa1.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQGYkF7Z2ReNKQjH,1900.0,361.0,258.0,0,'REAL'
1851,808,BuzzFeed Politics,"In his first White House press conference, Biden suggested he could support drastic change to how the Senate works.",Biden’s Says The Filibuster Is A Jim Crow Relic,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQEZOScqkHbNNIWk&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F03%2FCuomo-.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFr4RomDEgZT8bi,3900.0,956.0,366.0,0,'REAL'
1853,810,BuzzFeed Politics,"A new report identified more than 200 militia pages and groups on Facebook as of March 18, more than two months after the insurrection at the Capitol.","Hundreds Of Far-Right Militias Are Still Organizing, Recruiting, And Promoting Violence On Facebook",https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQG5ovdpq80KhU9N&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Ffa936991-88e4-4123-885e-ffe326593e34%2F430a6e2e-ee19-4c56-ac36-efb004635a29%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFDy9jonni43-Ep,4700.0,667.0,470.0,0,'REAL'
1859,816,BuzzFeed Politics,"Ten people, including one police officer, were killed in a mass shooting in Boulder, Colorado, on Monday.",Powerful Scenes From The Colorado Shooting That Left 10 Dead,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQH8u_VE8AA5ubNl&w=500&h=261&url=https%3A%2F%2Fcf-images.us-east-1.prod.boltdns.net%2Fv1%2Fstatic%2F694940094001%2Faf179620-d32e-4907-875c-ad16ddb00db0%2Fb2d6346f-b7c5-44e0-9f7b-ffd9539d3251%2F1280x720%2Fmatch%2Fimage.jpg&cfs=1&sx=0&sy=17&sw=1280&sh=668&ext=jpg&ccb=3-4&_nc_hash=AQE3O2Y12vy9OCQp,2700.0,2000.0,170.0,0,'REAL'
1861,818,BuzzFeed Politics,The case hasn’t revealed concrete information so far about how Sicknick died,One Of The Men Charged With Assaulting Capitol Police Officer Brian Sicknick Will Stay In Jail,https://www.facebook.com/BuzzFeedPol/,https://external-sjc3-1.xx.fbcdn.net/safe_image.php?d=AQHphaXGSx0I1As9&w=500&h=261&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2021%2F02%2FJen-Psaki-White-House-Briefing-Cuomo-Allegation-AP.jpg&cfs=1&ext=jpg&ccb=3-4&_nc_hash=AQFKBRKF84IJ5svl,20000.0,9700.0,2200.0,0,'REAL'
1862,819,BuzzFeed Politics,"“Too often women’s athletics is not supported or valued similarly as men’s. The NCAA should not act in a manner that reinforces these inequities,” said Sen. Tina Smith.",A Senator Wants Investigation Of The NCAA’s Different Treatment Of Women’s Teams In March Madness,https://www.facebook.com/BuzzFeedPol/,https://scontent-sjc3-1.xx.fbcdn.net/v/t1.0-9/162381461_10160495763536336_7580955836222463084_n.png?_nc_cat=111&ccb=1-3&_nc_sid=730e14&_nc_ohc=UabOAepWgmMAX-6PUWe&_nc_ht=scontent-sjc3-1.xx&oh=a00c0f6d73360dce0053722d49d942bd&oe=60800603,9400.0,1000.0,1300.0,0,'REAL'
